Date,Year,Haul,Station,Transect,Region,Depth,Taxon,Sex,Split,Count,Species Code,Subsample (mL_,TotVol,5MinTowExpansion,CPUE
5/26/2011,2011,65,167,PtRey,Central,91,Ep,Both,,,1816,,,,176
5/26/2011,2011,65,167,PtRey,Central,91,Ep,Female,,,1816,,,,176
5/26/2011,2011,65,167,PtRey,Central,91,Ep,Male,,,1816,,,,0
5/26/2011,2011,65,167,PtRey,Central,91,Nd,Both,,,1847,,,,0
5/26/2011,2011,65,167,PtRey,Central,91,Nd,Female,,,1847,,,,0
5/26/2011,2011,65,167,PtRey,Central,91,Nd,Male,,,1847,,,,0
5/26/2011,2011,65,167,PtRey,Central,91,Ts,Both,,,1473,,,,20944
5/26/2011,2011,65,167,PtRey,Central,91,Ts,Female,,,1473,,,,7040
5/26/2011,2011,65,167,PtRey,Central,91,Ts,Male,,,1473,,,,13904
5/26/2011,2011,66,166,PtRey,Central,55,Ep,Both,,,1816,,,,8
5/26/2011,2011,66,166,PtRey,Central,55,Ep,Female,,,1816,,,,8
5/26/2011,2011,66,166,PtRey,Central,55,Ep,Male,,,1816,,,,0
5/26/2011,2011,66,166,PtRey,Central,55,Nd,Both,,,1847,,,,0
5/26/2011,2011,66,166,PtRey,Central,55,Nd,Female,,,1847,,,,0
5/26/2011,2011,66,166,PtRey,Central,55,Nd,Male,,,1847,,,,0
5/26/2011,2011,66,166,PtRey,Central,55,Ts,Both,,,1473,,,,880
5/26/2011,2011,66,166,PtRey,Central,55,Ts,Female,,,1473,,,,344
5/26/2011,2011,66,166,PtRey,Central,55,Ts,Male,,,1473,,,,536
5/1/2010,2010,1,119,Mbay,Central,91,Ep,Both,,,1816,,,,356
5/1/2010,2010,1,119,Mbay,Central,91,Ep,Female,,,1816,,,,164
5/1/2010,2010,1,119,Mbay,Central,91,Ep,Male,,,1816,,,,192
5/1/2010,2010,1,119,Mbay,Central,91,Nd,Both,,,1847,,,,0
5/1/2010,2010,1,119,Mbay,Central,91,Nd,Female,,,1847,,,,0
5/1/2010,2010,1,119,Mbay,Central,91,Nd,Male,,,1847,,,,0
5/1/2010,2010,1,119,Mbay,Central,91,Ts,Both,,,1473,,,,92
5/1/2010,2010,1,119,Mbay,Central,91,Ts,Female,,,1473,,,,60
5/1/2010,2010,1,119,Mbay,Central,91,Ts,Male,,,1473,,,,32
5/1/2010,2010,2,114,Mbay,Central,73,Ep,Both,,,1816,,,,0
5/1/2010,2010,2,114,Mbay,Central,73,Ep,Female,,,1816,,,,0
5/1/2010,2010,2,114,Mbay,Central,73,Ep,Male,,,1816,,,,0
5/1/2010,2010,2,114,Mbay,Central,73,Nd,Both,,,1847,,,,20
5/1/2010,2010,2,114,Mbay,Central,73,Nd,Female,,,1847,,,,0
5/1/2010,2010,2,114,Mbay,Central,73,Nd,Male,,,1847,,,,20
5/1/2010,2010,2,114,Mbay,Central,73,Ts,Both,,,1473,,,,2240
5/1/2010,2010,2,114,Mbay,Central,73,Ts,Female,,,1473,,,,380
5/1/2010,2010,2,114,Mbay,Central,73,Ts,Male,,,1473,,,,1860
5/2/2010,2010,3,116,Mbay,Central,287,Ep,Both,,,1816,,,,17500
5/2/2010,2010,3,116,Mbay,Central,287,Ep,Female,,,1816,,,,6800
5/2/2010,2010,3,116,Mbay,Central,287,Ep,Male,,,1816,,,,10700
5/2/2010,2010,3,116,Mbay,Central,287,Nd,Both,,,1847,,,,0
5/2/2010,2010,3,116,Mbay,Central,287,Nd,Female,,,1847,,,,0
5/2/2010,2010,3,116,Mbay,Central,287,Nd,Male,,,1847,,,,0
5/2/2010,2010,3,116,Mbay,Central,287,Ts,Both,,,1473,,,,1700
5/2/2010,2010,3,116,Mbay,Central,287,Ts,Female,,,1473,,,,500
5/2/2010,2010,3,116,Mbay,Central,287,Ts,Male,,,1473,,,,1200
5/2/2010,2010,4,115,Mbay,Central,91,Ep,Both,,,1816,,,,600
5/2/2010,2010,4,115,Mbay,Central,91,Ep,Female,,,1816,,,,408
5/2/2010,2010,4,115,Mbay,Central,91,Ep,Male,,,1816,,,,192
5/2/2010,2010,4,115,Mbay,Central,91,Nd,Both,,,1847,,,,0
5/2/2010,2010,4,115,Mbay,Central,91,Nd,Female,,,1847,,,,0
5/2/2010,2010,4,115,Mbay,Central,91,Nd,Male,,,1847,,,,0
5/2/2010,2010,4,115,Mbay,Central,91,Ts,Both,,,1473,,,,64
5/2/2010,2010,4,115,Mbay,Central,91,Ts,Female,,,1473,,,,32
5/2/2010,2010,4,115,Mbay,Central,91,Ts,Male,,,1473,,,,32
5/2/2010,2010,5,111,Mbay,Central,37,Ep,Both,,,1816,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Ep,Female,,,1816,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Ep,Male,,,1816,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Nd,Both,,,1847,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Nd,Female,,,1847,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Nd,Male,,,1847,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Ts,Both,,,1473,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Ts,Female,,,1473,,,,0
5/2/2010,2010,5,111,Mbay,Central,37,Ts,Male,,,1473,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Ep,Both,,,1816,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Ep,Female,,,1816,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Ep,Male,,,1816,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Nd,Both,,,1847,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Nd,Female,,,1847,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Nd,Male,,,1847,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Ts,Both,,,1473,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Ts,Female,,,1473,,,,0
5/2/2010,2010,6,112,Mbay,Central,73,Ts,Male,,,1473,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Ep,Both,,,1816,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Ep,Female,,,1816,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Ep,Male,,,1816,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Nd,Both,,,1847,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Nd,Female,,,1847,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Nd,Male,,,1847,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Ts,Both,,,1473,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Ts,Female,,,1473,,,,0
5/2/2010,2010,7,115,Mbay,Central,91,Ts,Male,,,1473,,,,0
5/2/2010,2010,8,116,Mbay,Central,287,Ep,Both,,,1816,,,,30324
5/2/2010,2010,8,116,Mbay,Central,287,Ep,Female,,,1816,,,,18487
5/2/2010,2010,8,116,Mbay,Central,287,Ep,Male,,,1816,,,,11837
5/2/2010,2010,8,116,Mbay,Central,287,Nd,Both,,,1847,,,,0
5/2/2010,2010,8,116,Mbay,Central,287,Nd,Female,,,1847,,,,0
5/2/2010,2010,8,116,Mbay,Central,287,Nd,Male,,,1847,,,,0
5/2/2010,2010,8,116,Mbay,Central,287,Ts,Both,,,1473,,,,931
5/2/2010,2010,8,116,Mbay,Central,287,Ts,Female,,,1473,,,,532
5/2/2010,2010,8,116,Mbay,Central,287,Ts,Male,,,1473,,,,399
5/3/2010,2010,9,114,Mbay,Central,73,Ep,Both,,,1816,,,,2352
5/3/2010,2010,9,114,Mbay,Central,73,Ep,Female,,,1816,,,,1568
5/3/2010,2010,9,114,Mbay,Central,73,Ep,Male,,,1816,,,,784
5/3/2010,2010,9,114,Mbay,Central,73,Nd,Both,,,1847,,,,0
5/3/2010,2010,9,114,Mbay,Central,73,Nd,Female,,,1847,,,,0
5/3/2010,2010,9,114,Mbay,Central,73,Nd,Male,,,1847,,,,0
5/3/2010,2010,9,114,Mbay,Central,73,Ts,Both,,,1473,,,,9184
5/3/2010,2010,9,114,Mbay,Central,73,Ts,Female,,,1473,,,,8064
5/3/2010,2010,9,114,Mbay,Central,73,Ts,Male,,,1473,,,,1120
5/3/2010,2010,10,119,Mbay,Central,91,Ep,Both,,,1816,,,,102
5/3/2010,2010,10,119,Mbay,Central,91,Ep,Female,,,1816,,,,64
5/3/2010,2010,10,119,Mbay,Central,91,Ep,Male,,,1816,,,,38
5/3/2010,2010,10,119,Mbay,Central,91,Nd,Both,,,1847,,,,0
5/3/2010,2010,10,119,Mbay,Central,91,Nd,Female,,,1847,,,,0
5/3/2010,2010,10,119,Mbay,Central,91,Nd,Male,,,1847,,,,0
5/3/2010,2010,10,119,Mbay,Central,91,Ts,Both,,,1473,,,,104
5/3/2010,2010,10,119,Mbay,Central,91,Ts,Female,,,1473,,,,86
5/3/2010,2010,10,119,Mbay,Central,91,Ts,Male,,,1473,,,,18
5/3/2010,2010,11,124,Dvpt,Central,128,Ep,Both,,,1816,,,,14833.28
5/3/2010,2010,11,124,Dvpt,Central,128,Ep,Female,,,1816,,,,10113.6
5/3/2010,2010,11,124,Dvpt,Central,128,Ep,Male,,,1816,,,,4719.68
5/3/2010,2010,11,124,Dvpt,Central,128,Nd,Both,,,1847,,,,0
5/3/2010,2010,11,124,Dvpt,Central,128,Nd,Female,,,1847,,,,0
5/3/2010,2010,11,124,Dvpt,Central,128,Nd,Male,,,1847,,,,0
5/3/2010,2010,11,124,Dvpt,Central,128,Ts,Both,,,1473,,,,53264.96
5/3/2010,2010,11,124,Dvpt,Central,128,Ts,Female,,,1473,,,,40454.4
5/3/2010,2010,11,124,Dvpt,Central,128,Ts,Male,,,1473,,,,12810.56
5/3/2010,2010,12,125,Dvpt,Central,446,Ep,Both,,,1816,,,,0
5/3/2010,2010,12,125,Dvpt,Central,446,Ep,Female,,,1816,,,,0
5/3/2010,2010,12,125,Dvpt,Central,446,Ep,Male,,,1816,,,,0
5/3/2010,2010,12,125,Dvpt,Central,446,Nd,Both,,,1847,,,,0
5/3/2010,2010,12,125,Dvpt,Central,446,Nd,Female,,,1847,,,,0
5/3/2010,2010,12,125,Dvpt,Central,446,Nd,Male,,,1847,,,,0
5/3/2010,2010,12,125,Dvpt,Central,446,Ts,Both,,,1473,,,,137808.6
5/3/2010,2010,12,125,Dvpt,Central,446,Ts,Female,,,1473,,,,73923.84
5/3/2010,2010,12,125,Dvpt,Central,446,Ts,Male,,,1473,,,,63884.8
5/4/2010,2010,13,126,Dvpt,Central,432,Ep,Both,,,1816,,,,5952
5/4/2010,2010,13,126,Dvpt,Central,432,Ep,Female,,,1816,,,,4544
5/4/2010,2010,13,126,Dvpt,Central,432,Ep,Male,,,1816,,,,1408
5/4/2010,2010,13,126,Dvpt,Central,432,Nd,Both,,,1847,,,,0
5/4/2010,2010,13,126,Dvpt,Central,432,Nd,Female,,,1847,,,,0
5/4/2010,2010,13,126,Dvpt,Central,432,Nd,Male,,,1847,,,,0
5/4/2010,2010,13,126,Dvpt,Central,432,Ts,Both,,,1473,,,,576
5/4/2010,2010,13,126,Dvpt,Central,432,Ts,Female,,,1473,,,,128
5/4/2010,2010,13,126,Dvpt,Central,432,Ts,Male,,,1473,,,,448
5/4/2010,2010,14,127,Dvpt,Central,1045,Ep,Both,,,1816,,,,8704.8
5/4/2010,2010,14,127,Dvpt,Central,1045,Ep,Female,,,1816,,,,6645.6
5/4/2010,2010,14,127,Dvpt,Central,1045,Ep,Male,,,1816,,,,2059.2
5/4/2010,2010,14,127,Dvpt,Central,1045,Nd,Both,,,1847,,,,1029.6
5/4/2010,2010,14,127,Dvpt,Central,1045,Nd,Female,,,1847,,,,1029.6
5/4/2010,2010,14,127,Dvpt,Central,1045,Nd,Male,,,1847,,,,0
5/4/2010,2010,14,127,Dvpt,Central,1045,Ts,Both,,,1473,,,,0
5/4/2010,2010,14,127,Dvpt,Central,1045,Ts,Female,,,1473,,,,0
5/4/2010,2010,14,127,Dvpt,Central,1045,Ts,Male,,,1473,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Ep,Both,,,1816,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Ep,Female,,,1816,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Ep,Male,,,1816,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Nd,Both,,,1847,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Nd,Female,,,1847,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Nd,Male,,,1847,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Ts,Both,,,1473,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Ts,Female,,,1473,,,,0
5/4/2010,2010,15,131,Pesc,Central,82,Ts,Male,,,1473,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Ep,Both,,,1816,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Ep,Female,,,1816,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Ep,Male,,,1816,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Nd,Both,,,1847,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Nd,Female,,,1847,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Nd,Male,,,1847,,,,0
5/4/2010,2010,16,132,Pesc,Central,95,Ts,Both,,,1473,,,,53664
5/4/2010,2010,16,132,Pesc,Central,95,Ts,Female,,,1473,,,,35568
5/4/2010,2010,16,132,Pesc,Central,95,Ts,Male,,,1473,,,,18096
5/5/2010,2010,17,133,Pesc,Central,184,Ep,Both,,,1816,,,,55440
5/5/2010,2010,17,133,Pesc,Central,184,Ep,Female,,,1816,,,,27360
5/5/2010,2010,17,133,Pesc,Central,184,Ep,Male,,,1816,,,,28080
5/5/2010,2010,17,133,Pesc,Central,184,Nd,Both,,,1847,,,,0
5/5/2010,2010,17,133,Pesc,Central,184,Nd,Female,,,1847,,,,0
5/5/2010,2010,17,133,Pesc,Central,184,Nd,Male,,,1847,,,,0
5/5/2010,2010,17,133,Pesc,Central,184,Ts,Both,,,1473,,,,4500
5/5/2010,2010,17,133,Pesc,Central,184,Ts,Female,,,1473,,,,630
5/5/2010,2010,17,133,Pesc,Central,184,Ts,Male,,,1473,,,,3870
5/6/2010,2010,18,154,FarOut,Central,1301,Ep,Both,,,1816,,,,22932
5/6/2010,2010,18,154,FarOut,Central,1301,Ep,Female,,,1816,,,,11508
5/6/2010,2010,18,154,FarOut,Central,1301,Ep,Male,,,1816,,,,11424
5/6/2010,2010,18,154,FarOut,Central,1301,Nd,Both,,,1847,,,,168
5/6/2010,2010,18,154,FarOut,Central,1301,Nd,Female,,,1847,,,,168
5/6/2010,2010,18,154,FarOut,Central,1301,Nd,Male,,,1847,,,,0
5/6/2010,2010,18,154,FarOut,Central,1301,Ts,Both,,,1473,,,,336
5/6/2010,2010,18,154,FarOut,Central,1301,Ts,Female,,,1473,,,,336
5/6/2010,2010,18,154,FarOut,Central,1301,Ts,Male,,,1473,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Ep,Both,,,1816,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Ep,Female,,,1816,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Ep,Male,,,1816,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Nd,Both,,,1847,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Nd,Female,,,1847,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Nd,Male,,,1847,,,,0
5/6/2010,2010,19,152,FarOut,Central,108,Ts,Both,,,1473,,,,58752
5/6/2010,2010,19,152,FarOut,Central,108,Ts,Female,,,1473,,,,11520
5/6/2010,2010,19,152,FarOut,Central,108,Ts,Male,,,1473,,,,47232
5/7/2010,2010,20,156,FarOut,Central,91,Ep,Both,,,1816,,,,0
5/7/2010,2010,20,156,FarOut,Central,91,Ep,Female,,,1816,,,,0
5/7/2010,2010,20,156,FarOut,Central,91,Ep,Male,,,1816,,,,0
5/7/2010,2010,20,156,FarOut,Central,91,Nd,Both,,,1847,,,,0
5/7/2010,2010,20,156,FarOut,Central,91,Nd,Female,,,1847,,,,0
5/7/2010,2010,20,156,FarOut,Central,91,Nd,Male,,,1847,,,,0
5/7/2010,2010,20,156,FarOut,Central,91,Ts,Both,,,1473,,,,62000
5/7/2010,2010,20,156,FarOut,Central,91,Ts,Female,,,1473,,,,25600
5/7/2010,2010,20,156,FarOut,Central,91,Ts,Male,,,1473,,,,36400
5/7/2010,2010,21,160,FarOut,Central,91,Ep,Both,,,1816,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Ep,Female,,,1816,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Ep,Male,,,1816,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Nd,Both,,,1847,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Nd,Female,,,1847,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Nd,Male,,,1847,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Ts,Both,,,1473,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Ts,Female,,,1473,,,,0
5/7/2010,2010,21,160,FarOut,Central,91,Ts,Male,,,1473,,,,0
5/7/2010,2010,22,162,FarOut,Central,1328,Ep,Both,,,1816,,,,9600
5/7/2010,2010,22,162,FarOut,Central,1328,Ep,Female,,,1816,,,,5568
5/7/2010,2010,22,162,FarOut,Central,1328,Ep,Male,,,1816,,,,4032
5/7/2010,2010,22,162,FarOut,Central,1328,Nd,Both,,,1847,,,,0
5/7/2010,2010,22,162,FarOut,Central,1328,Nd,Female,,,1847,,,,0
5/7/2010,2010,22,162,FarOut,Central,1328,Nd,Male,,,1847,,,,0
5/7/2010,2010,22,162,FarOut,Central,1328,Ts,Both,,,1473,,,,204
5/7/2010,2010,22,162,FarOut,Central,1328,Ts,Female,,,1473,,,,90
5/7/2010,2010,22,162,FarOut,Central,1328,Ts,Male,,,1473,,,,114
5/7/2010,2010,23,165,PtRey,Central,55,Ep,Both,,,1816,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Ep,Female,,,1816,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Ep,Male,,,1816,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Nd,Both,,,1847,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Nd,Female,,,1847,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Nd,Male,,,1847,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Ts,Both,,,1473,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Ts,Female,,,1473,,,,0
5/7/2010,2010,23,165,PtRey,Central,55,Ts,Male,,,1473,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Ep,Both,,,1816,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Ep,Female,,,1816,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Ep,Male,,,1816,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Nd,Both,,,1847,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Nd,Female,,,1847,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Nd,Male,,,1847,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Ts,Both,,,1473,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Ts,Female,,,1473,,,,0
5/7/2010,2010,24,166,PtRey,Central,55,Ts,Male,,,1473,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Ep,Both,,,1816,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Ep,Female,,,1816,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Ep,Male,,,1816,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Nd,Both,,,1847,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Nd,Female,,,1847,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Nd,Male,,,1847,,,,0
5/7/2010,2010,25,167,PtRey,Central,91,Ts,Both,,,1473,,,,9424
5/7/2010,2010,25,167,PtRey,Central,91,Ts,Female,,,1473,,,,3648
5/7/2010,2010,25,167,PtRey,Central,91,Ts,Male,,,1473,,,,5776
5/8/2010,2010,26,168,PtRey,Central,120,Ep,Both,,,1816,,,,4212
5/8/2010,2010,26,168,PtRey,Central,120,Ep,Female,,,1816,,,,1716
5/8/2010,2010,26,168,PtRey,Central,120,Ep,Male,,,1816,,,,2496
5/8/2010,2010,26,168,PtRey,Central,120,Nd,Both,,,1847,,,,0
5/8/2010,2010,26,168,PtRey,Central,120,Nd,Female,,,1847,,,,0
5/8/2010,2010,26,168,PtRey,Central,120,Nd,Male,,,1847,,,,0
5/8/2010,2010,26,168,PtRey,Central,120,Ts,Both,,,1473,,,,19032
5/8/2010,2010,26,168,PtRey,Central,120,Ts,Female,,,1473,,,,6552
5/8/2010,2010,26,168,PtRey,Central,120,Ts,Male,,,1473,,,,12480
5/8/2010,2010,27,170,PtRey,Central,183,Ep,Both,,,1816,,,,4280
5/8/2010,2010,27,170,PtRey,Central,183,Ep,Female,,,1816,,,,2520
5/8/2010,2010,27,170,PtRey,Central,183,Ep,Male,,,1816,,,,1760
5/8/2010,2010,27,170,PtRey,Central,183,Nd,Both,,,1847,,,,0
5/8/2010,2010,27,170,PtRey,Central,183,Nd,Female,,,1847,,,,0
5/8/2010,2010,27,170,PtRey,Central,183,Nd,Male,,,1847,,,,0
5/8/2010,2010,27,170,PtRey,Central,183,Ts,Both,,,1473,,,,1720
5/8/2010,2010,27,170,PtRey,Central,183,Ts,Female,,,1473,,,,480
5/8/2010,2010,27,170,PtRey,Central,183,Ts,Male,,,1473,,,,1240
5/8/2010,2010,28,171,PtRey,Central,400,Ep,Both,,,1816,,,,5796
5/8/2010,2010,28,171,PtRey,Central,400,Ep,Female,,,1816,,,,2772
5/8/2010,2010,28,171,PtRey,Central,400,Ep,Male,,,1816,,,,3024
5/8/2010,2010,28,171,PtRey,Central,400,Nd,Both,,,1847,,,,112
5/8/2010,2010,28,171,PtRey,Central,400,Nd,Female,,,1847,,,,112
5/8/2010,2010,28,171,PtRey,Central,400,Nd,Male,,,1847,,,,0
5/8/2010,2010,28,171,PtRey,Central,400,Ts,Both,,,1473,,,,0
5/8/2010,2010,28,171,PtRey,Central,400,Ts,Female,,,1473,,,,0
5/8/2010,2010,28,171,PtRey,Central,400,Ts,Male,,,1473,,,,0
5/8/2010,2010,29,461,Navro,North,55,Ep,Both,,,1816,,,,3456
5/8/2010,2010,29,461,Navro,North,55,Ep,Female,,,1816,,,,1818
5/8/2010,2010,29,461,Navro,North,55,Ep,Male,,,1816,,,,1638
5/8/2010,2010,29,461,Navro,North,55,Nd,Both,,,1847,,,,0
5/8/2010,2010,29,461,Navro,North,55,Nd,Female,,,1847,,,,0
5/8/2010,2010,29,461,Navro,North,55,Nd,Male,,,1847,,,,0
5/8/2010,2010,29,461,Navro,North,55,Ts,Both,,,1473,,,,423
5/8/2010,2010,29,461,Navro,North,55,Ts,Female,,,1473,,,,90
5/8/2010,2010,29,461,Navro,North,55,Ts,Male,,,1473,,,,333
5/8/2010,2010,30,463,Navro,North,404,Ep,Both,,,1816,,,,34048
5/8/2010,2010,30,463,Navro,North,404,Ep,Female,,,1816,,,,19968
5/8/2010,2010,30,463,Navro,North,404,Ep,Male,,,1816,,,,14080
5/8/2010,2010,30,463,Navro,North,404,Nd,Both,,,1847,,,,32
5/8/2010,2010,30,463,Navro,North,404,Nd,Female,,,1847,,,,32
5/8/2010,2010,30,463,Navro,North,404,Nd,Male,,,1847,,,,0
5/8/2010,2010,30,463,Navro,North,404,Ts,Both,,,1473,,,,160
5/8/2010,2010,30,463,Navro,North,404,Ts,Female,,,1473,,,,128
5/8/2010,2010,30,463,Navro,North,404,Ts,Male,,,1473,,,,32
5/8/2010,2010,31,464,Navro,North,2153,Ep,Both,,,1816,,,,100096
5/8/2010,2010,31,464,Navro,North,2153,Ep,Female,,,1816,,,,47872
5/8/2010,2010,31,464,Navro,North,2153,Ep,Male,,,1816,,,,52224
5/8/2010,2010,31,464,Navro,North,2153,Nd,Both,,,1847,,,,0
5/8/2010,2010,31,464,Navro,North,2153,Nd,Female,,,1847,,,,0
5/8/2010,2010,31,464,Navro,North,2153,Nd,Male,,,1847,,,,0
5/8/2010,2010,31,464,Navro,North,2153,Ts,Both,,,1473,,,,0
5/8/2010,2010,31,464,Navro,North,2153,Ts,Female,,,1473,,,,0
5/8/2010,2010,31,464,Navro,North,2153,Ts,Male,,,1473,,,,0
5/9/2010,2010,32,465,Navro,North,3300,Ep,Both,,,1816,,,,59920
5/9/2010,2010,32,465,Navro,North,3300,Ep,Female,,,1816,,,,31360
5/9/2010,2010,32,465,Navro,North,3300,Ep,Male,,,1816,,,,28560
5/9/2010,2010,32,465,Navro,North,3300,Nd,Both,,,1847,,,,0
5/9/2010,2010,32,465,Navro,North,3300,Nd,Female,,,1847,,,,0
5/9/2010,2010,32,465,Navro,North,3300,Nd,Male,,,1847,,,,0
5/9/2010,2010,32,465,Navro,North,3300,Ts,Both,,,1473,,,,0
5/9/2010,2010,32,465,Navro,North,3300,Ts,Female,,,1473,,,,0
5/9/2010,2010,32,465,Navro,North,3300,Ts,Male,,,1473,,,,0
5/9/2010,2010,33,471,Delgad,North,65,Ep,Both,,,1816,,,,84
5/9/2010,2010,33,471,Delgad,North,65,Ep,Female,,,1816,,,,40
5/9/2010,2010,33,471,Delgad,North,65,Ep,Male,,,1816,,,,44
5/9/2010,2010,33,471,Delgad,North,65,Nd,Both,,,1847,,,,0
5/9/2010,2010,33,471,Delgad,North,65,Nd,Female,,,1847,,,,0
5/9/2010,2010,33,471,Delgad,North,65,Nd,Male,,,1847,,,,0
5/9/2010,2010,33,471,Delgad,North,65,Ts,Both,,,1473,,,,400
5/9/2010,2010,33,471,Delgad,North,65,Ts,Female,,,1473,,,,36
5/9/2010,2010,33,471,Delgad,North,65,Ts,Male,,,1473,,,,364
5/9/2010,2010,34,473,Delgad,North,236,Ep,Both,,,1816,,,,6400
5/9/2010,2010,34,473,Delgad,North,236,Ep,Female,,,1816,,,,3600
5/9/2010,2010,34,473,Delgad,North,236,Ep,Male,,,1816,,,,2800
5/9/2010,2010,34,473,Delgad,North,236,Nd,Both,,,1847,,,,0
5/9/2010,2010,34,473,Delgad,North,236,Nd,Female,,,1847,,,,0
5/9/2010,2010,34,473,Delgad,North,236,Nd,Male,,,1847,,,,0
5/9/2010,2010,34,473,Delgad,North,236,Ts,Both,,,1473,,,,900
5/9/2010,2010,34,473,Delgad,North,236,Ts,Female,,,1473,,,,160
5/9/2010,2010,34,473,Delgad,North,236,Ts,Male,,,1473,,,,740
5/10/2010,2010,35,474,Delgad,North,1600,Ep,Both,,,1816,,,,12480
5/10/2010,2010,35,474,Delgad,North,1600,Ep,Female,,,1816,,,,8320
5/10/2010,2010,35,474,Delgad,North,1600,Ep,Male,,,1816,,,,4160
5/10/2010,2010,35,474,Delgad,North,1600,Nd,Both,,,1847,,,,0
5/10/2010,2010,35,474,Delgad,North,1600,Nd,Female,,,1847,,,,0
5/10/2010,2010,35,474,Delgad,North,1600,Nd,Male,,,1847,,,,0
5/10/2010,2010,35,474,Delgad,North,1600,Ts,Both,,,1473,,,,160
5/10/2010,2010,35,474,Delgad,North,1600,Ts,Female,,,1473,,,,80
5/10/2010,2010,35,474,Delgad,North,1600,Ts,Male,,,1473,,,,80
5/10/2010,2010,36,475,Delgad,North,1340,Ep,Both,,,1816,,,,60840
5/10/2010,2010,36,475,Delgad,North,1340,Ep,Female,,,1816,,,,39000
5/10/2010,2010,36,475,Delgad,North,1340,Ep,Male,,,1816,,,,21840
